"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-09-30,"Lakewood Park","FL","Port St. Lucie","Saint Lucie","Fort Pierce",1659,1225,-0.0105008077544426,-0.0285487708168121,0.00740131578947368,4270
2016-09-30,"Cheswolde","MD","Baltimore","Baltimore City","Baltimore",1660,2191,-0.00409090909090909,0.0101429230059935,0.0320301460197833,920
2016-09-30,"Ashland","NJ","Philadelphia","Camden","Cherry Hill",1661,1823,-0.00328048113723346,-0.0113882863340564,0.0195749440715884,3293
2016-09-30,"Creston-Kenilworth","OR","Portland","Multnomah","Portland",1662,1924,0.00104058272632674,0.00575013068478829,0.0760626398210291,1989
2016-09-30,"Mission-Foothill","CA","San Francisco","Alameda","Hayward",1663,2608,0.0053970701619121,0.0227450980392157,0.0953380932381352,954
2016-09-30,"Silver Lake","WA","Seattle","Snohomish","Everett",1664,2053,0.00587947084762371,0.0163366336633663,0.039493670886076,1158
2016-09-30,"Princeton Heights","MO","St. Louis","Saint Louis City","Saint Louis",1665,1021,-0.0029296875,0.000980392156862745,-0.0192122958693564,2706
2016-09-30,"Central Oak Park","FL","Tampa","Pinellas","Saint Petersburg",1666,1183,-0.000844594594594595,-0.000844594594594595,0.0657657657657658,3310
2016-09-30,"Englewood","FL","Jacksonville","Duval","Jacksonville",1667,1060,0,-0.000942507068803016,0.00856327307326356,2383
2016-09-30,"Lakewood Village","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",1668,2669,-0.000374531835205993,0.00603090840557859,0.0429855412270418,1851
2016-09-30,"Trumbull Village","NM","Albuquerque","Bernalillo","Albuquerque",1669,999,0.00604229607250755,0.0152439024390244,-0.00794438927507448,1031
2016-09-30,"Mid Central","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Pasadena",1670,2700,-0.00074019245003701,0.00185528756957328,0.036468330134357,1227
2016-09-30,"Bemiss","WA","Spokane","Spokane","Spokane",1671,870,0.00578034682080925,-0.00343642611683849,0.0332541567695962,2509
2016-09-30,"South Central","NC","Raleigh","Wake","Raleigh",1672,1031,0.000970873786407767,0.000970873786407767,0.0372233400402414,1710
2016-09-30,"Ballard","WA","Seattle","King","Seattle",1673,2654,-0.00188040616773223,0.0125906142693628,0.0714574081550262,654
2016-09-30,"Piper Glen Estates","NC","Charlotte","Mecklenburg","Charlotte",1674,2358,0.00812312954253955,0.0229934924078091,0.0419796730004419,2523
2016-09-30,"Capitol Hill","UT","Salt Lake City","Salt Lake","Salt Lake City",1675,1565,-0.00127632418634333,0.0103292446739832,0.0770818995182381,1272
2016-09-30,"New Tampa","FL","Tampa","Hillsborough","Tampa",1676,1795,-0.00554016620498615,-0.00883489784649365,-0.0153592978606692,2264
2016-09-30,"Old City","PA","Philadelphia","Philadelphia","Philadelphia",1677,1801,-0.00442233278054174,-0.0185286103542234,-0.0702116675271038,468
2016-09-30,"Haller Lake","WA","Seattle","King","Seattle",1678,2304,0.00261096605744125,0.0167696381288614,0.0919431279620853,2388
2016-09-30,"Otay Ranch Village 5","CA","San Diego","San Diego","Chula Vista",1679,2675,0.00149756645451142,0.00753295668549906,0.0328185328185328,1521
2016-09-30,"South Lamar","TX","Austin","Travis","Austin",1680,2148,-0.00601573345673299,-0.0164835164835165,-0.00785219399538106,708
2016-09-30,"Bond Hill","OH","Cincinnati","Hamilton","Cincinnati",1681,921,0.00436205016357688,0.00765864332603939,0.0489749430523918,1991
2016-09-30,"Charlotte","NY","Rochester","Monroe","Rochester",1682,1254,0.00159744408945687,0.0104754230459307,0.0573355817875211,2426
2016-09-30,"Old Seminole Heights","FL","Tampa","Hillsborough","Tampa",1683,1210,0.004149377593361,0.00665557404326123,0.0467128027681661,3296
2016-09-30,"University of Ohio Akron","OH","Akron","Summit","Akron",1684,692,-0.00144300144300144,0.00144717800289436,0.0176470588235294,954
2016-09-30,"Pacific Edison","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",1685,2452,-0.00365704997968306,-0.0148654077942949,-0.0234966148944644,205
2016-09-30,"Bel Air","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",1686,12388,-0.0103850455344304,-0.00998961080476305,-0.0159663198030026,3072
2016-09-30,"Congers","NY","New York","Rockland","Clarkstown",1687,2664,-0.00262074129539498,-0.0184229918938836,0.0394069449863441,2025
2016-09-30,"Pleasant Valley","OR","Portland","Multnomah","Portland",1688,1892,0.000528820729772607,0.00371352785145889,0.0917484131563762,3017
2016-09-30,"Valley Cottage","NY","New York","Rockland","Clarkstown",1689,2587,-0.00423402617397998,-0.0189609404626469,0.0137147335423197,3062
2016-09-30,"Thoroughgood","VA","Virginia Beach","Virginia Beach City","Virginia Beach",1690,2094,-0.0056980056980057,-0.00380589914367269,0.0284872298624754,2066
2016-09-30,"Willowbrook","TX","Houston","Harris","Houston",1691,1563,0.00320924261874198,0.00903808908973531,0.0044987146529563,278
2016-09-30,"Mission-Garin","CA","San Francisco","Alameda","Hayward",1692,2872,0.00949033391915641,0.0368231046931408,0.0874668686103749,935
2016-09-30,"Reservoir","AR","Little Rock","Pulaski","Little Rock",1693,1335,0,-0.00224215246636771,0.00830815709969789,1905
2016-09-30,"Grant Ferry","NY","Buffalo","Erie","Buffalo",1694,956,0.0116402116402116,0.0335135135135135,0.0741573033707865,773
2016-09-30,"Brick Church Bellshire","TN","Nashville","Davidson","Nashville",1695,1357,-0.00293901542983101,-0.00876552227903579,0.0454545454545455,1538
2016-09-30,"Lake","CA","San Francisco","San Francisco","San Francisco",1696,7865,-0.0020301992132978,-0.00455638526768763,-0.0514954172696575,879
2016-09-30,"Kenwood","IL","Chicago","Cook","Chicago",1697,4913,-0.00667205822887182,-0.00385239253852393,-0.106727272727273,457
2016-09-30,"Twin Creeks","WA","Seattle","Snohomish","Everett",1698,1796,0.00559910414333707,0.00955593029792018,0.0435793143521209,831
2016-09-30,"Elvira","AZ","Tucson","Pima","Tucson",1699,933,-0.00320512820512821,-0.00955414012738853,0.0343680709534368,2020
2016-09-30,"Country Club","NY","New York","Bronx","New York",1700,1832,-0.00163487738419619,0.00604063701263042,0.0498567335243553,919
2016-09-30,"South Arroyo","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Pasadena",1701,4363,0.00553122839363909,0.0244188776708147,0.0368346007604563,2651
2016-09-30,"Park West","CA","San Diego","San Diego","San Diego",1702,3650,-0.00572051212203759,-0.00734294261626326,0.0834075393291778,536
2016-09-30,"Berkeley","CO","Denver","Denver","Denver",1703,2222,0.003613369467028,0.0220791168353266,0.0427029563585171,3049
2016-09-30,"Oak Forest","AR","Little Rock","Pulaski","Little Rock",1704,696,0,-0.00713266761768902,-0.0319888734353268,2943
2016-09-30,"Jackson Park","WI","Milwaukee","Milwaukee","Milwaukee",1705,1238,-0.0127591706539075,-0.0221169036334913,0.00161812297734628,2100
2016-09-30,"Newport Hills","WA","Seattle","King","Bellevue",1706,2702,0.00222551928783383,0.019238023387401,0.0816653322658127,2649
2016-09-30,"Brighton Heights","PA","Pittsburgh","Allegheny","Pittsburgh",1707,1048,-0.0113207547169811,-0.0498640072529465,-0.0141110065851364,2248
2016-09-30,"Noble Square","IL","Chicago","Cook","Chicago",1708,2233,-0.0141280353200883,-0.0210434020166594,-0.0538135593220339,196
2016-09-30,"Mount Pleasant","NJ","New York","Essex","Newark",1709,1509,-0.00396039603960396,0.0066711140760507,0.0559832050384885,695
2016-09-30,"South Manchaca","TX","Austin","Travis","Austin",1710,1680,0.00119189511323004,-0.0029673590504451,0.0212765957446809,2136
2016-09-30,"Adams Point","CA","San Francisco","Alameda","Oakland",1711,4018,-0.0238095238095238,-0.0465116279069767,0.150630011454754,181
2016-09-30,"Central Hilltop","OH","Columbus","Franklin","Columbus",1712,703,-0.00142045454545455,-0.00846262341325811,-0.00142045454545455,2704
2016-09-30,"Central City","CA","Los Angeles-Long Beach-Anaheim","Orange","Santa Ana",1713,2397,0.000417362270450751,0.00671986560268795,0.0620292423571112,1043
2016-09-30,"Walnut Valley","AR","Little Rock","Pulaski","Little Rock",1714,1175,-0.000850340136054422,-0.00760135135135135,-0.027317880794702,1585
2016-09-30,"Allendale, Lakeside","LA","Shreveport","Caddo","Shreveport",1715,593,-0.00503355704697987,-0.00836120401337793,-0.0748829953198128,3275
2016-09-30,"Old Farm District","OR","Bend","Deschutes","Bend",1716,1664,-0.0017996400719856,0.000601322910402886,0.024,3215
2016-09-30,"Mount Scott","OR","Portland","Multnomah","Portland",1717,1691,0.00535077288941736,0.0119688809096349,0.114700065919578,2701
2016-09-30,"East Springfield","MA","Springfield","Hampden","Springfield",1718,1333,-0.0103934669636229,-0.0277169948942378,0.0113808801213961,1936
2016-09-30,"Expo Park","CO","Denver","Arapahoe","Aurora",1719,1823,0.00164835164835165,0.0144685587089594,0.100181050090525,1452
2016-09-30,"Grant Park","GA","Atlanta","Fulton","Atlanta",1720,1938,-0.00103092783505155,-0.00564391995895331,0.0736842105263158,2233
2016-09-30,"North College Park","WA","Seattle","King","Seattle",1721,2407,-0.00165906262961427,0.00543024227234754,0.0392918825561313,1188
2016-09-30,"North Buckhead","GA","Atlanta","Fulton","Atlanta",1722,4074,0.0069204152249135,0.0374331550802139,0.0715412940557601,1938
2016-09-30,"Mineral Springs-Rumble Road","NC","Charlotte","Mecklenburg","Charlotte",1723,1190,0.0025273799494524,0.00932994062765055,0.0484581497797357,1807
2016-09-30,"Culver-Winton","NY","Rochester","Monroe","Rochester",1724,1256,-0.00475435816164818,-0.00946372239747634,0.0725875320239112,2569
2016-09-30,"Broadway-Fillmore","NY","Buffalo","Erie","Buffalo",1725,812,-0.00490196078431373,-0.0216867469879518,-0.0390532544378698,908
2016-09-30,"Quail Lakes - Venetian Bridges","CA","Stockton","San Joaquin","Stockton",1726,1592,0.0127226463104326,0.0432503276539974,0.0866894197952219,1376
2016-09-30,"Land Park","CA","Sacramento","Sacramento","Sacramento",1727,2245,0.00537393640841917,0.0255824577432618,0.238279095421953,3083
2016-09-30,"Wilburton","WA","Seattle","King","Bellevue",1728,2976,0.00438744515693554,0.0150068212824011,0.0901098901098901,808
2016-09-30,"Lovejoy","NY","Buffalo","Erie","Buffalo",1729,879,0.0209059233449477,0.0209059233449477,0.0268691588785047,1392
2016-09-30,"Natomas Park","CA","Sacramento","Sacramento","Sacramento",1730,1897,0.00797024442082891,0.0144385026737968,0.0332244008714597,2409
2016-09-30,"Avenida Guadalupe","TX","San Antonio","Bexar","San Antonio",1731,895,0,-0.00555555555555556,0.0322952710495963,1673
2016-09-30,"Franklin Heights","WI","Milwaukee","Milwaukee","Milwaukee",1732,851,0.00472255017709563,0.0143027413587604,0.0203836930455636,1342
2016-09-30,"Overlake","WA","Seattle","King","Redmond",1733,2766,0.000723589001447178,0.0146735143066765,0.0493171471927162,1227
2016-09-30,"Vose","OR","Portland","Washington","Beaverton",1734,1689,0.0101674641148325,0.0230163537250151,0.0861736334405145,1686
2016-09-30,"Havenscourt","CA","San Francisco","Alameda","Oakland",1735,2425,0.0189075630252101,0.0668719753629564,0.23598369011213,1574
2016-09-30,"Village East","CO","Denver","Arapahoe","Aurora",1736,2066,-0.000483792936623125,0.00242600679281902,0.0177339901477833,2348
2016-09-30,"Verdugo Woodlands","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",1737,3553,0.00537634408602151,0.0139840182648402,0.0277697425513451,2004
2016-09-30,"Glenwood","NC","Raleigh","Wake","Raleigh",1738,2994,0.00200803212851406,0.00604838709677419,0.0070635721493441,2917
2016-09-30,"Cherry Hill","MD","Baltimore","Baltimore City","Baltimore",1739,1180,-0.00421940928270042,-0.0100671140939597,-0.0343698854337152,929
2016-09-30,"Rancho Del Rey I","CA","San Diego","San Diego","Chula Vista",1740,2576,0.00311526479750779,0.00861393891934221,0.0295763389288569,1066
2016-09-30,"Garden District","AZ","Tucson","Pima","Tucson",1741,924,0.00434782608695652,0.00763358778625954,0.0120481927710843,1200
2016-09-30,"Wood Streets","CA","Riverside","Riverside","Riverside",1742,1731,0.00173611111111111,0.0081537565521258,0.0218417945690673,1955
2016-09-30,"Deerwood","FL","Jacksonville","Duval","Jacksonville",1743,2277,-0.00393700787401575,-0.0112896222318715,0.000439367311072056,2407
2016-09-30,"Glencliff","TN","Nashville","Davidson","Nashville",1744,1433,-0.000697350069735007,0.00279916025192442,0.0536764705882353,1465
2016-09-30,"Brookvale","CA","San Francisco","Alameda","Fremont",1745,3318,-0.000602409638554217,0.00912408759124088,0.0430682175416536,2029
2016-09-30,"Moran Prairie","WA","Spokane","Spokane","Spokane",1746,1465,-0.00543109300746775,0.00136705399863295,0.0309641097818438,2799
2016-09-30,"Brighton","WA","Seattle","King","Seattle",1747,2168,0.00931098696461825,0.0255439924314096,0.092191435768262,1578
2016-09-30,"Hillcrest","FL","Jacksonville","Duval","Jacksonville",1748,932,0.00107411385606874,-0.00107181136120043,0.0208105147864184,1963
2016-09-30,"Madison Park","CA","Los Angeles-Long Beach-Anaheim","Orange","Santa Ana",1749,2449,-0.000408163265306122,0.00451189499589828,0.0565142364106989,1119
2016-09-30,"Borah","ID","Boise City","Ada","Boise",1750,1131,-0.00088339222614841,0.00712377560106857,0.0550373134328358,2289
2016-09-30,"South San Pedro","NM","Albuquerque","Bernalillo","Albuquerque",1751,1077,0.00560224089635854,0.0141242937853107,0.013170272812794,1330
2016-09-30,"Forest Hills","FL","Tampa","Hillsborough","Tampa",1752,1267,-0.00393081761006289,-0.01015625,0.026742301458671,2745
2016-09-30,"Federal Hill","RI","Providence","Providence","Providence",1753,1638,-0.0078740157480315,0.00738007380073801,0.0783410138248848,191
2016-09-30,"Waterloo","CA","Stockton","San Joaquin","Stockton",1754,960,0.0126582278481013,0.0105263157894737,0.00313479623824451,1725
2016-09-30,"University Park","CO","Denver","Denver","Denver",1755,2905,0.00449515905947441,0.00693240901213172,0.00658350658350658,1881
2016-09-30,"Plaza Terrace","FL","Tampa","Hillsborough","Tampa",1756,1312,-0.00681302043906132,-0.0105580693815988,0.0258014073494918,1155
2016-09-30,"Port Gardner","WA","Seattle","Snohomish","Everett",1757,1619,0.00247678018575851,0.0037197768133912,0.039820166987797,1366
2016-09-30,"College-Glen","CA","Sacramento","Sacramento","Sacramento",1758,1614,0.00373134328358209,0.00875,0.0487329434697856,2540
2016-09-30,"Greater Harmony Hills","TX","San Antonio","Bexar","San Antonio",1759,1398,0.00286944045911047,0.00431034482758621,0.00647948164146868,2577
2016-09-30,"Eastland-Wilora Lake","NC","Charlotte","Mecklenburg","Charlotte",1760,1152,0.00611353711790393,0.00875656742556918,0.0313339301700985,1069
2016-09-30,"Lauderdale Manors","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",1761,1547,0.00454545454545455,0.0130975769482646,0.0523809523809524,2357
2016-09-30,"Avondale","OH","Cincinnati","Hamilton","Cincinnati",1762,879,0.00687285223367698,0.0103448275862069,0.0209059233449477,935
2016-09-30,"Telegraph Hill","CA","San Francisco","San Francisco","San Francisco",1763,5881,-0.0150728521185731,-0.0509924156850089,-0.168293027860274,192
2016-09-30,"South-West Coconut Grove","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",1764,3715,-0.0101252331468159,-0.0573458513067749,-0.160262206148282,2900
2016-09-30,"Heninger Park","CA","Los Angeles-Long Beach-Anaheim","Orange","Santa Ana",1765,2364,0.00638569604086846,0.0163370593293207,0.0844036697247706,530
2016-09-30,"Southwest","OH","Columbus","Franklin","Columbus",1766,912,-0.00109529025191676,-0.0119176598049837,-0.0235546038543897,1818
2016-09-30,"Woodland Acres","FL","Jacksonville","Duval","Jacksonville",1767,976,0.00102564102564103,-0.00102354145342886,-0.00306435137895812,1615
2016-09-30,"Franklinton","OH","Columbus","Franklin","Columbus",1768,712,0.0128022759601707,0.0113636363636364,0.0259365994236311,2128
2016-09-30,"Country Club Hills, Lakeshore Shopping","LA","Shreveport","Caddo","Shreveport",1769,776,0.0170380078636959,0.0388219544846051,0.0472334682860999,2187
2016-09-30,"Toddville Road","NC","Charlotte","Mecklenburg","Charlotte",1770,1059,0.0047438330170778,0.0056980056980057,0.0454096742349457,2506
2016-09-30,"Park Stockdale","CA","Bakersfield","Kern","Bakersfield",1771,1222,0.00246103363412633,-0.00244897959183673,0.00163934426229508,952
2016-09-30,"La Mesa","NM","Albuquerque","Bernalillo","Albuquerque",1772,1051,0.000952380952380952,0.0154589371980676,-0.0277520814061055,1640
2016-09-30,"Family Acres","NE","Lincoln","Lancaster","Lincoln",1773,1738,-0.000575043128234618,-0.00855675984027382,0.0469879518072289,2797
2016-09-30,"Hillyard","WA","Spokane","Spokane","Spokane",1774,883,0.00340909090909091,-0.00225988700564972,0.0315420560747664,1779
2016-09-30,"Schorsch Village","IL","Chicago","Cook","Chicago",1775,1880,0,0.0053475935828877,0.0312671420735052,1831
2016-09-30,"Northside","OH","Cincinnati","Hamilton","Cincinnati",1776,936,0.00645161290322581,0.012987012987013,0.0528683914510686,2242
2016-09-30,"Wedgwood","WA","Seattle","King","Seattle",1777,2743,0.00146038700255568,0.00623624358033749,0.0833333333333333,2795
2016-09-30,"Cherry Creek","OH","Columbus","Franklin","Columbus",1778,1087,0,-0.000919117647058823,0.0235404896421846,1104
2016-09-30,"Chicot West I-30 So.","AR","Little Rock","Pulaski","Little Rock",1779,845,-0.00471142520612485,-0.0128504672897196,-0.0151515151515152,2794
2016-09-30,"Edgerton","NY","Rochester","Monroe","Rochester",1780,854,-0.00233644859813084,-0.0161290322580645,-0.00350058343057176,930
2016-09-30,"Oak Hill","FL","Jacksonville","Duval","Jacksonville",1781,1013,-0.00197044334975369,-0.00686274509803922,-0.0136319376825706,2172
2016-09-30,"Craven","FL","Jacksonville","Duval","Jacksonville",1782,1370,0.00292825768667643,0.00883652430044183,-0.00145772594752187,1564
2016-09-30,"Loyal Heights","WA","Seattle","King","Seattle",1783,2729,-0.005466472303207,0.00404709345106696,0.0859530441703144,2875
2016-09-30,"North Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota","Sarasota",1784,1421,-0.00280701754385965,0.000704225352112676,0.0215672178289001,2084
2016-09-30,"Grantville","CA","San Diego","San Diego","San Diego",1785,2430,-0.00164338537387017,0,0.0524036379385015,239
2016-09-30,"Perris Hills","CA","Riverside","San Bernardino","San Bernardino",1786,1286,-0.00310077519379845,-0.00464396284829721,0.0102120974076984,1017
2016-09-30,"Mission Viejo","CO","Denver","Arapahoe","Aurora",1787,1872,-0.00213219616204691,-0.000533902829684997,0.0235101148168398,2058
2016-09-30,"Rosemont","FL","Orlando","Orange","Orlando",1788,1384,-0.00216294160057678,-0.00646087580760948,0.0259451445515196,765
2016-09-30,"Lincoln Creek","WI","Milwaukee","Milwaukee","Milwaukee",1789,972,-0.00511770726714432,-0.0221327967806841,0.0178010471204188,1751
2016-09-30,"SBHS","CA","Riverside","San Bernardino","San Bernardino",1790,1243,0.00322841000807102,0.008110300081103,0.0392976588628763,954
2016-09-30,"Central","CA","San Francisco","San Mateo","San Mateo",1791,3724,0,0.00594273365748244,0.0267438654535429,746
2016-09-30,"Summit Hill","MN","Minneapolis-St Paul","Ramsey","Saint Paul",1792,2511,-0.00277998411437649,-0.00515055467511886,0.0299425758818704,1147
2016-09-30,"West Central","WA","Spokane","Spokane","Spokane",1793,855,-0.00233372228704784,-0.0371621621621622,-0.0172413793103448,2023
2016-09-30,"Montrose Verdugo City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",1794,2916,-0.00613496932515337,-0.00681198910081744,0.0336760014179369,801
2016-09-30,"Cleveland Heights","CA","San Francisco","Alameda","Oakland",1795,3657,-0.00732899022801303,-0.00570962479608483,0.116982284667074,694
2016-09-30,"Hattontown","VA","Washington","Fairfax","Reston",1796,2634,0.000759878419452888,0.00726577437858509,0.00342857142857143,1192
2016-09-30,"Sloan Lake","CO","Denver","Denver","Denver",1797,2394,0.00209292591042277,0.00335289186923722,0.00335289186923722,2158
2016-09-30,"Columbia City","WA","Seattle","King","Seattle",1798,2373,0.00168847615027438,0.00508259212198221,0.0641255605381166,1826
2016-09-30,"Vista East","FL","Orlando","Orange","Orlando",1799,1638,0.00122249388753056,0.00306184935701164,0.0486555697823303,3049
2016-09-30,"Gleason Park","CA","Stockton","San Joaquin","Stockton",1800,947,0.0171858216970999,0.0182795698924731,0.0117521367521368,1100
2016-09-30,"Greenfield","PA","Pittsburgh","Allegheny","Pittsburgh",1801,1307,-0.0038109756097561,0.00230061349693252,0.0489566613162119,2431
2016-09-30,"Sable Altura Chambers","CO","Denver","Arapahoe","Aurora",1802,1681,0.00358208955223881,0.0041816009557945,0.0578980490874764,1212
2016-09-30,"Carondelet","MO","St. Louis","Saint Louis City","Saint Louis",1803,833,-0.00119904076738609,-0.00358851674641148,0.00482509047044632,2142
2016-09-30,"Friendly Area","OR","Eugene","Lane","Eugene",1804,1393,-0.00428877769835597,-0.00854092526690392,0.0748456790123457,2551
2016-09-30,"Southeast Salem","OR","Salem","Marion","Salem",1805,1099,0.0157116451016636,0.0328947368421053,0.103413654618474,1289
2016-09-30,"Hillsdale","OR","Portland","Multnomah","Portland",1806,2408,0,-0.00495867768595041,0.0442324371205551,2394
2016-09-30,"South Trenton","NJ","Trenton","Mercer","Trenton",1807,1272,-0.0078003120124805,-0.0200308166409861,-0.111731843575419,1618
2016-09-30,"Silver Lake","NC","Wilmington","New Hanover","Wilmington",1808,1194,0.00251889168765743,0,-0.0115894039735099,3229
2016-09-30,"Brookland","DC","Washington","District of Columbia","Washington",1809,2772,-0.00431034482758621,-0.0078740157480315,0.0116788321167883,2107
2016-09-30,"Hampton Heights","WI","Milwaukee","Milwaukee","Milwaukee",1810,975,-0.00306748466257669,-0.00611620795107034,0.0220125786163522,1878
2016-09-30,"Lone Mountain","CA","San Francisco","San Francisco","San Francisco",1811,5478,-0.00742888204384852,-0.0299273950770321,-0.0152795254359159,510
2016-09-30,"South City Community","KS","Wichita","Sedgwick","Wichita",1812,700,-0.0014265335235378,-0.0126939351198872,-0.0084985835694051,2087
2016-09-30,"St. Anthony","MN","Minneapolis-St Paul","Ramsey","Saint Paul",1813,1819,-0.00164654226125137,-0.00601092896174863,-0.00655379574003277,1139
2016-09-30,"Wellswood","FL","Tampa","Hillsborough","Tampa",1814,1323,-0.00526315789473684,-0.00898876404494382,0.03359375,1881
2016-09-30,"Otay Ranch Village 1","CA","San Diego","San Diego","Chula Vista",1815,2753,0.00145507457257184,0.00364564345607,0.0253258845437616,1815
2016-09-30,"West Woodland","WA","Seattle","King","Seattle",1816,2652,-0.0048780487804878,0.00606980273141123,0.0728155339805825,1468
2016-09-30,"Riverpark","IN","South Bend","Saint Joseph","South Bend",1817,718,-0.00277777777777778,-0.0217983651226158,-0.00277777777777778,3008
2016-09-30,"Thunderbird Hills","TX","San Antonio","Bexar","San Antonio",1818,1196,-0.000835421888053467,-0.00746887966804979,-0.0212765957446809,2071
2016-09-30,"Twin Rivers","NJ","Trenton","Mercer","East Windsor",1819,1810,-0.00165471594043023,-0.0136239782016349,-0.0315676832530765,2089
2016-09-30,"Longwood Manor","IL","Chicago","Cook","Chicago",1820,1362,-0.000733675715333822,0.00294550810014728,0.0452801227935533,2775
2016-09-30,"Crescent Hill","KY","Louisville/Jefferson County","Jefferson","Louisville",1821,1626,0.00618811881188119,0.018796992481203,0.060665362035225,2016
2016-09-30,"Foster-Powell","OR","Portland","Multnomah","Portland",1822,1742,0.00461361014994233,0.0163360560093349,0.118100128369705,2469
2016-09-30,"Rolando","CA","San Diego","San Diego","San Diego",1823,2317,0.000431778929188256,0.00433463372345037,0.0348369807949978,1337
2016-09-30,"South East","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Pasadena",1824,3328,0.00726392251815981,0.0290661719233148,0.100893152497519,1681
2016-09-30,"Robla","CA","Sacramento","Sacramento","Sacramento",1825,1437,0.00349162011173184,0.0169851380042463,0.0723880597014925,1906
2016-09-30,"Buena Vista","DC","Washington","District of Columbia","Washington",1826,1999,0.0251282051282051,0.0465968586387435,0.0235535074244752,248
2016-09-30,"Highland","OR","Portland","Washington","Beaverton",1827,1868,0.00376141859215476,0.0168753402286336,0.096887844979448,2129
2016-09-30,"Martin Luther King Dr. Area","LA","Shreveport","Caddo","Shreveport",1828,637,-0.00933125972006221,-0.02,-0.02,2695
2016-09-30,"West Augusta","GA","Augusta","Richmond","Augusta",1829,1205,-0.00495458298926507,-0.0147179067865904,0.0203217612193057,2415
2016-09-30,"Grass Lawn","WA","Seattle","King","Redmond",1830,2681,0.00224299065420561,0.0221120853983988,0.0780056292722155,2321
2016-09-30,"Sauganash","IL","Chicago","Cook","Chicago",1831,2368,-0.00168634064080944,-0.00504201680672269,0.0510430537061696,2210
2016-09-30,"Coldstream Homestead Montebello","MD","Baltimore","Baltimore City","Baltimore",1832,1263,-0.0101880877742947,-0.0262143407864302,-0.0216886134779241,2918
2016-09-30,"Northeast Neighbors","OR","Salem","Marion","Salem",1833,1246,0.0229885057471264,0.0488215488215488,0.0815972222222222,2438
2016-09-30,"West Hill","NY","Albany","Albany","Albany",1834,1348,-0.013899049012436,-0.0267148014440433,0.054773082942097,506
2016-09-30,"Corbett-Terwilliger-Lair Hill","OR","Portland","Multnomah","Portland",1835,2162,-0.00230733733271804,-0.00551977920883165,0.0724206349206349,1555
2016-09-30,"Southwest Bend","OR","Bend","Deschutes","Bend",1836,1820,-0.00546448087431694,-0.0108695652173913,0.0508083140877598,2807
2016-09-30,"Hallmark-Camelot","TX","Dallas-Fort Worth","Tarrant","Fort Worth",1837,1277,0.00630417651694247,0.0110847189231987,0.0475799835931091,2204
2016-09-30,"Oceanview","CA","San Francisco","San Francisco","San Francisco",1838,3811,-0.00910036401456058,-0.0223191380194972,0.0173518419647624,1516
2016-09-30,"South Ironbound","NJ","New York","Essex","Newark",1839,1589,-0.00376175548589342,0.0185897435897436,0.0861244019138756,602
2016-09-30,"Abbott McKinley","NY","Buffalo","Erie","Buffalo",1840,993,0.0101729399796541,-0.0129224652087475,-0.0197433366238894,1382
2016-09-30,"Cobble Hill","NY","New York","Kings","New York",1841,3040,-0.00229734164752215,0.0177435554067626,0.0256410256410256,267
2016-09-30,"Holiday Hill","FL","Jacksonville","Duval","Jacksonville",1842,1055,-0.00283553875236295,-0.0149393090569561,-0.0195167286245353,1862
2016-09-30,"South Sundale","CA","San Francisco","Alameda","Fremont",1843,2964,0.00304568527918782,0.0147209859637111,0.0414617006324666,1612
2016-09-30,"Clinton","CA","San Francisco","Alameda","Oakland",1844,2910,0.00483425414364641,0.0293597453130527,0.118800461361015,465
2016-09-30,"Airport Heights","AK","Anchorage","Anchorage","Anchorage",1845,1731,-0.0108571428571429,-0.0236886632825719,-0.0192634560906516,1176
2016-09-30,"West Harpeth","TN","Nashville","Williamson","Franklin",1846,2438,-0.00327064595257563,-0.012555690562981,0.0133000831255195,4177
2016-09-30,"Fair Haven Heights","CT","New Haven","New Haven","New Haven",1847,1558,0.00192926045016077,-0.00128205128205128,0.0311052283256122,708
2016-09-30,"East Ukrainian Village","IL","Chicago","Cook","Chicago",1848,2376,-0.01,-0.0214168039538715,-0.0740452065471551,261
2016-09-30,"Northwest Pompano","FL","Miami-Fort Lauderdale","Broward","Pompano Beach",1849,1596,0.00251256281407035,0.00377358490566038,0.020460358056266,115
2016-09-30,"North River","OH","Toledo","Lucas","Toledo",1850,689,-0.00289435600578871,0.0117474302496329,0.0884676145339652,1778
2016-09-30,"Kenfield","NY","Buffalo","Erie","Buffalo",1851,876,0.0127167630057803,0.00689655172413793,0.00574052812858783,1141
2016-09-30,"Shannon Park","NC","Charlotte","Mecklenburg","Charlotte",1852,987,0.00406917599186165,0.00817160367722165,0.0238589211618257,1871
